"","gameId","playId","rusher_id","blocker_id","mean_strain","sd_strain","max_strain","max_zscore_strain","time_from_snap_to_beat","n_blockers","officialPosition","position_rusher","response"
"31",2021090900,456,41263,40151,0.210836946876692,0.158841536623689,0.392880058066134,1.1460674270655,0,1,"C","DE","won"
"32",2021090900,456,42403,42377,0.76327079344673,0.216013344147431,1.03353107782052,1.25112772750433,0,1,"T","DE","won"
"33",2021090900,456,44955,46163,-0.0703509560984681,0.0319421955909298,-0.0162602691533426,1.69339289126653,0,1,"G","DE","won"
"34",2021090900,456,53504,42404,0.23225800422212,0.22899576952894,0.541536031359597,1.35058402071655,0,1,"G","DT","won"
"35",2021090900,480,41363,40151,0.0179620848348677,0.0609979764233033,0.118795696777945,1.65306486961681,0,1,"C","DE","won"
"36",2021090900,480,44892,52421,0.333324558196715,0.170798137559356,0.572006208943929,1.39744879047213,0,1,"T","DE","won"
"37",2021090900,480,46185,42377,0.279352963308862,0.339476128883558,0.664503658922999,1.13454426642836,0,1,"T","DE","won"
"38",2021090900,480,53621,42404,0.239056213130843,0.181113734928183,0.450694735804429,1.16853933114188,0,1,"G","DT","won"
"39",2021090900,509,41363,40151,0.0928412628841394,0.0981778591010412,0.265226392304913,1.75584526897618,0,1,"C","DE","won"
"40",2021090900,509,44892,52421,0.474043713020946,0.193077910176554,0.710329450914146,1.22378441778832,0,1,"T","DE","won"
"41",2021090900,509,46185,42377,0.639282916661278,0.432111107066268,1.4097128577352,1.78294408191587,2,1,"T","DE","won"
"42",2021090900,509,53621,42404,0.26576998702875,0.323735049482002,0.723937366695135,1.41525417281657,0,1,"G","DT","won"
"43",2021090900,559,41263,40151,0.133633335530188,0.159480937760605,0.500174064202676,2.2983356745914,0,1,"C","DE","won"
"44",2021090900,559,42403,42377,0.39645200637887,0.125431019303787,0.561317890311093,1.31439483508403,0,1,"T","DE","beaten"
"45",2021090900,559,44955,46163,0.109391539289891,0.0958333080632171,0.257672784238612,1.54728296398686,0,1,"G","DE","won"
"46",2021090900,559,53504,42404,0.317981263560551,0.447179222562826,1.14398232441395,1.84713649287976,1.6,1,"G","DT","beaten"
"47",2021090900,583,41263,35481,0.425292627116267,0.151432815254001,0.631972646022616,1.36482979966845,2,1,"TE","DE","won"
"48",2021090900,583,41363,46163,0.141438443460886,0.0432168651600176,0.215718638701615,1.71877795776474,0,1,"G","DE","won"
"49",2021090900,583,42403,42377,0.247619345298003,0.190324978194794,0.487270275467381,1.25916699133468,0,1,"T","DE","won"
"50",2021090900,583,44955,40151,0.0724796628394295,0.0450186402212557,0.131091975740507,1.30195653651492,0,1,"C","DE","won"
"51",2021090900,687,35441,46119,0.196737457876096,0.0410957379343029,0.27134123942085,1.81536541974298,0,1,"G","DE","won"
"52",2021090900,687,35454,37082,0.342636984531591,0.0987046579921824,0.480372342163407,1.39542915636995,0,1,"T","DE","won"
"53",2021090900,687,41915,42654,0.0861238598955508,0.0871798262600707,0.24399695976452,1.81089027865242,0,1,"T","OLB","won"
"54",2021090900,687,46081,47873,0.790607674307592,0.494206944834601,1.58724898982155,1.61195896545035,0,1,"G","NT","beaten"
"55",2021090900,735,35441,37082,-0.335055268947674,0.0909048134166987,-0.131057464640617,2.24408143683163,2.1,1,"T","DE","won"
"56",2021090900,735,35454,47873,-0.335153681852858,0.169629485901367,0.0707326530285416,2.39278173086845,0,1,"G","DE","won"
"57",2021090900,735,46081,42654,-0.329336743860054,0.15400789861001,0.00717955907926526,2.18505872735444,0,1,"T","NT","won"
"58",2021090900,764,34777,42654,-0.546636177078462,0.0270421526546598,-0.487340008197096,2.19273109055347,0,1,"T","NT","won"
"59",2021090900,764,35454,37082,-0.268332950109147,0.161867598991509,0.0724480094960423,2.10530681698111,1.7,1,"T","DE","won"
"60",2021090900,764,46081,47873,-0.611327005814231,0.0770853657812701,-0.468191210366866,1.85684784649674,1.5,1,"G","NT","won"
"61",2021090900,764,53461,45532,0.120498866785789,0.421579503212604,0.806088062115516,1.62623939281977,1.3,1,"TE","OLB","won"
"62",2021090900,869,41363,52421,-0.283778456357698,0.22240496783559,0.13971139454763,1.90413845080289,0,1,"T","DE","won"
"63",2021090900,869,44892,35481,0.207719781652445,0.492365033167956,1.20068159617024,2.01671879119627,2.6,1,"TE","DE","won"
"64",2021090900,869,46185,42404,-0.183976470497746,0.242242515646947,0.37353002665654,2.30143951265276,2.5,1,"G","DE","won"
"65",2021090900,869,53441,42377,0.233635873000883,0.111030559490022,0.344099940894275,0.99489787677166,0,1,"T","OLB","won"
"66",2021090900,869,53621,40151,-0.363320371871674,0.313081851565709,0.126645241883013,1.5649760958816,0,1,"C","DT","won"
"67",2021090900,947,41263,52421,0.20514743874437,0.120327451512336,0.428409529424776,1.85545432795538,2.8,1,"T","DE","won"
"68",2021090900,947,46185,40151,-0.084588069656376,0.165919059378431,0.183411603445051,1.61524344524018,0,1,"C","DE","won"
"69",2021090900,947,53504,42377,0.040227629522795,0.390653177363899,0.644560381842023,1.54698025598364,0,1,"T","DT","won"
"70",2021090900,1078,34777,46119,0.222694252640733,0.212528346118601,0.527969741030132,1.43639892731787,0,1,"G","NT","won"
"71",2021090900,1078,35454,37082,0.356974385210607,0.0805088770977485,0.486192428827218,1.60501609604769,0,1,"T","DE","won"
"72",2021090900,1078,41915,42654,0.210064103805673,0.0534008591215644,0.32479671352199,2.14851617752318,0,1,"T","OLB","won"
"73",2021090900,1078,42560,47873,0.214837794399582,0.183102683735776,0.463159405423089,1.35618771913712,0,1,"G","DT","won"
"74",2021090900,1203,42403,42377,0.258554192579261,0.0774011383748058,0.434123764148983,2.26830735640537,1.2,1,"T","DE","won"
"75",2021090900,1203,44955,46163,0.20267793487469,0.0606222039889939,0.29349065841105,1.49801091944541,0,1,"G","DE","won"
"76",2021090900,1203,53504,40151,0.285320519281303,0.0758380250846845,0.419490183857741,1.76916084545474,0,1,"C","DT","won"
"77",2021090900,1227,41263,52421,0.682297378501094,0.150947735510856,0.899742413297424,1.44053194345994,0,1,"T","DE","won"
"78",2021090900,1227,42403,42377,0.524229402087207,0.129851132849196,0.704297080753171,1.38672397163518,0,1,"T","DE","won"
"79",2021090900,1227,44955,40151,0.541119932105015,0.181594587301476,0.845878635529837,1.67823671373461,0,1,"C","DE","won"
"80",2021090900,1227,53504,42404,0.321648612250151,0.157378361978793,0.591075892012103,1.71197155933201,0,1,"G","DT","won"
"81",2021090900,1267,41363,46163,-0.117971518142459,0.406295790132939,0.444468243741424,1.38431107469721,0,1,"G","DE","won"
"82",2021090900,1267,44892,52421,0.0680589404840913,0.214247632755302,0.463296532370873,1.84476993656305,0,1,"T","DE","won"
"83",2021090900,1267,52587,42377,-0.0746779813053811,0.340121541194689,0.348393120846337,1.24388211539224,0,1,"T","DE","won"
"84",2021090900,1267,53621,40151,-0.0829190260914668,0.520121608379933,0.760481563781873,1.62154499310335,0,1,"C","DT","won"
"85",2021090900,1312,41363,52421,-0.244512388107387,0.109189944017095,-0.151951981103202,0.847700837631104,1.6,1,"T","DE","won"
"86",2021090900,1312,43323,46163,-0.67879843334645,0.299440233820072,-0.14915421164936,1.76878108509408,0,1,"G","MLB","won"
"87",2021090900,1312,44892,35481,-0.315034752707124,0.156753853375131,-0.0317317744445454,1.80731109419429,0,1,"TE","DE","won"
"88",2021090900,1312,52587,42377,-0.45078930912997,0.135252260817042,-0.153921871304605,2.19491663970736,1.8,1,"T","DE","won"
"89",2021090900,1312,53621,40151,-0.714515244765019,0.133071668940127,-0.428563666201919,2.14885392841776,0,1,"C","DT","won"
"90",2021090900,1368,35441,37082,-0.0995661785767072,0.363039933504449,0.404921268396765,1.38961970961051,0,1,"T","DE","won"
"91",2021090900,1368,35454,42654,-0.0610965668614249,0.0837559693924402,0.0784937288103399,1.66663100772808,0,1,"T","DE","won"
"92",2021090900,1368,41915,46206,-0.0366457876502992,0.109348395494727,0.137966022000131,1.59683924817032,0,1,"TE","OLB","won"
"93",2021090900,1368,46081,47873,-0.131129355276231,0.561842936823073,0.718549606414778,1.51230692067697,0,1,"G","NT","won"
"94",2021090900,1392,35441,42654,0.00559879785183209,0.113909759750486,0.147070892933188,1.24196640736706,0,1,"T","DE","won"
"95",2021090900,1392,40074,52554,0.508564408486702,0.226938476261132,0.948166415582177,1.93709772947288,0,1,"C","DE","beaten"
"96",2021090900,1392,41915,37082,0.195662885687083,0.123261651578944,0.432224874438064,1.91918561629424,0,1,"T","OLB","won"
"97",2021090900,1392,46081,46119,0.38809214475787,0.191149629723701,0.778570338542468,2.04278812545448,0,1,"G","NT","won"
"98",2021090900,1425,35441,42654,-0.146393119720299,0.20313797462643,0.189104929863345,1.65157721100953,1.8,1,"T","DE","won"
"99",2021090900,1425,40074,46119,-0.374929297116986,0.210380190528013,-0.0943555054047384,1.33365119124601,3.7,1,"G","DE","won"
"100",2021090900,1425,46081,47873,-0.31530609242752,0.144599000828531,-0.196737524082647,0.819981933937941,1.7,1,"G","NT","won"
"101",2021090900,1506,35441,42654,-0.00365159619079207,0.133169984732002,0.214889111498006,1.64106580119087,3.8,1,"T","DE","won"
"102",2021090900,1506,35454,46119,-0.190398089963863,0.349691269305319,0.423761750767633,1.75629160531105,0,1,"G","DE","won"
"103",2021090900,1506,41915,37082,0.148338395820461,0.309727844020262,0.668864274261635,1.6805911657304,4,1,"T","OLB","won"
"104",2021090900,1506,46081,52554,0.0823748334437885,0.658406793516945,1.43421375533888,2.05319710429189,2.3,1,"C","NT","hurry"
"105",2021090900,1563,35441,42654,-0.21250148244891,0.0601349715521987,-0.0756887094157966,2.27509499882871,0,1,"T","DE","won"
"106",2021090900,1563,35454,37082,-0.176452849628786,0.162285214109487,0.0960518852627876,1.67917167553987,0,1,"T","DE","won"
"107",2021090900,1563,46081,52554,-0.0212286124155877,0.113832123239855,0.174126913249771,1.71617220258403,0,1,"C","NT","won"
"108",2021090900,1563,47788,43293,0.454868602556041,0.438860557075813,1.70032810625004,2.83793903009345,2.6,1,"RB","ILB","beaten"
"109",2021090900,1587,35441,47873,-0.257680353176566,0.0782051679555671,-0.064206121300628,2.47393154357603,0,1,"G","DE","won"
"110",2021090900,1587,38588,37082,0.594429529090825,0.21081733344733,0.965838116540068,1.76175545613774,0,1,"T","ILB","won"
"111",2021090900,1587,41915,42654,0.44103397700963,0.205325773963297,0.726348235225367,1.38956864843835,1.8,1,"T","OLB","won"
"112",2021090900,1587,47788,43293,0.346094071380302,0.309959963410847,1.06074800912791,2.30563305622908,0,1,"RB","ILB","hurry"
"113",2021090900,1687,40074,37082,0.321575751147981,0.370717053298561,0.953820447333453,1.70546429024479,3,1,"T","DE","won"
"114",2021090900,1687,41915,42654,0.520289762577656,0.402332366945316,1.16497659986257,1.60237378409215,1.9,1,"T","OLB","beaten"
"115",2021090900,1687,42560,47873,0.168985452887203,0.405660216299918,1.07739837521146,2.23934437202153,0,1,"G","DT","won"
"116",2021090900,1726,35441,37082,0.170629613623826,0.0922672457040683,0.320612739829935,1.62552946131236,0,1,"T","DE","won"
"117",2021090900,1726,38588,43293,0.62849219891341,0.243714514574777,1.00857493646515,1.55954083495969,0,1,"RB","ILB","won"
"118",2021090900,1726,41915,42654,0.0200856837748101,0.0855359705390547,0.158611049257827,1.61949837723263,0,1,"T","OLB","won"
"119",2021090900,1726,46081,52554,0.48443830807119,0.493019077361854,1.57381815008737,2.20960991579769,0,1,"C","NT","won"
"120",2021090900,1726,47788,47873,-0.39300188481845,0.204423574754408,0.0919573196834875,2.37232523247165,0,1,"G","ILB","won"
"121",2021090900,1776,35441,37082,0.304361261153546,0.248131936416951,0.820008675915523,2.07811788441252,0,1,"T","DE","won"
"122",2021090900,1776,41915,42654,-0.122334342055053,0.159817025552771,0.261087632199432,2.39913096197551,2.5,1,"T","OLB","won"
"123",2021090900,1776,46081,47873,0.0754333674453366,0.0413187511590457,0.135615515947622,1.45653357892231,1.3,1,"G","NT","won"
"124",2021090900,1776,52453,43293,0.513077195584461,0.0957228062590697,0.649287386959181,1.42296487846453,2.6,1,"RB","FS","won"
"125",2021090900,1776,53461,46206,0.618554641770657,0.140647033178527,0.801696950196359,1.30214128436847,1.7,1,"TE","OLB","won"
"126",2021090900,1918,34777,42654,-0.0289060335384692,0.0526249883634475,0.074695099491965,1.96866804634572,0,1,"T","NT","won"
"127",2021090900,1918,35454,37082,0.158116943014921,0.0461196140318858,0.245121409208587,1.88649597400173,0,1,"T","DE","won"
"128",2021090900,1918,42560,46119,-0.124327920817148,0.0739544503535066,0.0314436864766929,2.10631823438946,0,1,"G","DT","won"
"129",2021090900,1918,47882,47911,0.330757263300646,0.0909464966278455,0.455515058033857,1.37177130905571,0,1,"RB","FS","won"
"130",2021090900,1940,35441,37082,0.0487035098468616,0.261101020332424,0.561940837619938,1.965665730144,0,1,"T","DE","won"
"131",2021090900,1940,35454,47873,0.141974877419342,0.0869694859753329,0.275511676286889,1.53544426956165,0,1,"G","DE","won"
"132",2021090900,1940,41915,42654,0.270536199853752,0.327982615036652,0.742905723736859,1.44022732372665,2.5,1,"T","OLB","won"
"133",2021090900,1940,46081,46119,0.145603427758,0.234604883273811,0.627457221760786,2.0538949883682,0,1,"G","NT","won"
"134",2021090900,2008,41363,46163,0.124967872921509,0.0867994525939988,0.24176602956417,1.34560936909337,0,1,"G","DE","won"
"135",2021090900,2008,44955,40151,-0.184083757905463,0.0497888171602955,-0.0833198953404741,2.02382519433187,0,1,"C","DE","won"
"136",2021090900,2008,46185,42377,-0.0502839754009232,0.152920949297197,0.17286438241231,1.45923994612113,0,1,"T","DE","won"
"137",2021090900,2032,41263,52421,0.14391444981604,0.586376919215483,0.98385598642651,1.43242598589016,0,1,"T","DE","won"
"138",2021090900,2032,41363,46163,0.0659973833751734,0.208242253317428,0.361172251375688,1.41745905693103,0,1,"G","DE","won"
"139",2021090900,2032,44955,42404,0.38209230595982,0.727781593202953,1.66543021970455,1.76335582780651,2.7,1,"G","DE","won"
"140",2021090900,2032,46185,42377,0.262889307376135,0.644017853056178,1.36158584526729,1.70600323062056,1.9,1,"T","DE","won"
"141",2021090900,2088,35441,47873,0.14212044752255,0.0558828394224081,0.241105471393724,1.77129553355306,0,1,"G","DE","won"
"142",2021090900,2088,35454,37082,0.586502483608757,0.164081679488755,0.913703207030742,1.99413319294071,0,1,"T","DE","won"
"143",2021090900,2088,46081,46119,0.803150603367801,0.305415449297368,1.35048830297348,1.79210875175068,0,1,"G","NT","beaten"
"144",2021090900,2088,47890,42654,0.0999975644134865,0.0967986914953038,0.331714945711327,2.39380695873438,1.9,1,"T","OLB","won"
"145",2021090900,2129,35441,42654,0.283561698330838,0.198306267137242,0.592848186967068,1.55964051515418,0,1,"T","DE","won"
"146",2021090900,2129,35454,37082,0.310045254594804,0.0825111102267248,0.501655212073714,2.32223220548605,0,1,"T","DE","won"
"147",2021090900,2129,46081,46119,-0.0182716112444243,0.195935037972435,0.382237086120546,2.04408921196277,0,1,"G","NT","won"
"148",2021090900,2129,47890,52554,0.186455799991579,0.114561531437916,0.352342829996028,1.44801686851007,0,1,"C","OLB","won"
"149",2021090900,2169,35441,47873,0.44900492335672,0.199046343424683,0.803686680063871,1.78190541260236,1.4,1,"G","DE","won"
"150",2021090900,2169,35454,37082,0.736816274652302,0.356821947262837,1.30680544717979,1.5974050276331,1.7,1,"T","DE","won"
"151",2021090900,2169,41915,42654,0.26164867207363,0.0501480589864221,0.32038461331676,1.17125054150217,0,1,"T","OLB","won"
"152",2021090900,2169,46081,46119,0.502633609744645,0.341957943027359,1.12089761342577,1.80801182217797,0,1,"G","NT","won"
"153",2021090900,2211,35441,46119,0.156989509772177,0.128889180380696,0.393895659387619,1.83806079700173,0,1,"G","DE","won"
"154",2021090900,2211,35454,37082,0.459221241772543,0.223818058091141,0.897179991503259,1.95676235182227,0,1,"T","DE","won"
"155",2021090900,2211,41915,42654,0.245292820707784,0.343459337389894,0.584749622539241,0.988346406334872,0,1,"T","OLB","won"
"156",2021090900,2211,46081,47873,0.260762928242478,0.334436128788672,0.73987443609011,1.43259494595567,0.9,1,"G","NT","won"
"157",2021090900,2233,35441,46119,0.406687953643975,0.367408422088203,1.16626881780015,2.0674018843635,1.8,1,"G","DE","won"
"158",2021090900,2233,35454,37082,0.184466247006057,0.063022734515376,0.281328542380663,1.53694212286161,0,1,"T","DE","won"
"159",2021090900,2233,41915,42654,0.414599324913098,0.506377423855141,1.51725098864455,2.17752927319857,1.7,1,"T","OLB","beaten"
"160",2021090900,2233,46081,52554,0.581315995952461,0.600254347664506,1.73097311100342,1.91528327870359,2.2,1,"C","NT","hurry"
"161",2021090900,2257,35441,42654,0.656113035344783,0.30280668968263,1.16353563684982,1.67573114727702,0,1,"T","DE","won"
"162",2021090900,2257,40074,46119,0.372216635777407,0.216929555347992,0.740502650177283,1.69772170421445,1.7,1,"G","DE","won"
"163",2021090900,2257,41915,37082,0.354375104261212,0.105483385874353,0.62937918447527,2.60708430938716,0,1,"T","OLB","won"
"164",2021090900,2279,35441,42654,-0.276565957040744,0.325851137229799,0.303018088089483,1.77867737414551,0,1,"T","DE","won"
"165",2021090900,2279,40074,52554,-0.133993862650074,0.271940249806962,0.370986017160091,1.85695159200827,2.6,1,"C","DE","won"
"166",2021090900,2279,41915,37082,0.427742802857983,0.615089413335518,1.70833792607426,2.08196580115376,3,1,"T","OLB","won"
"167",2021090900,2397,46185,42377,0.0516820840089359,0.296506183636865,0.503424522978474,1.52355149369429,1.6,1,"T","DE","won"
"168",2021090900,2397,53504,40151,0.088333214892042,0.221998537752378,0.711760349945168,2.80824883517256,0,1,"C","DT","won"
"169",2021090900,2419,41263,40151,0.315267254127282,0.203872207553301,0.602441471323428,1.40859914474152,0,1,"C","DE","beaten"
"170",2021090900,2419,42403,42377,0.601416662535499,0.0910164659467775,0.710220847119125,1.19543407285502,0,1,"T","DE","won"
"171",2021090900,2419,53441,39985,0.892255780802567,0.415408959168636,1.75126874551316,2.06787298576743,1.5,1,"RB","OLB","won"
"172",2021090900,2441,41263,40151,0.0398682059690334,0.241187265064718,0.445081991789349,1.68007952539113,0,1,"C","DE","won"
"173",2021090900,2441,42403,42377,0.102263073708774,0.327590156106242,0.665677595797903,1.71987622822954,3.4,1,"T","DE","won"
"174",2021090900,2441,53441,39985,0.209232463529765,0.179621577841548,0.43228488762345,1.2417908069511,1.9,1,"RB","OLB","won"
"175",2021090900,2530,35441,42654,-0.272704744674111,0.0721159195499655,-0.111124281762907,2.24056579905707,0,1,"T","DE","won"
"176",2021090900,2530,35454,37082,0.0675997440981455,0.121320199468303,0.299955554946384,1.91522773508912,0,1,"T","DE","won"
"177",2021090900,2530,46081,52554,0.0399180071344224,0.0649970462109397,0.128003825371555,1.3552280199205,0,1,"C","NT","won"
"178",2021090900,2554,35441,42654,1.01882479665087,0.682403617881767,2.0447320923923,1.50337317807007,1.8,1,"T","DE","won"
"179",2021090900,2554,35454,52554,0.337358563928378,0.122605598867161,0.530123246153048,1.57223392737165,0,1,"C","DE","won"
"180",2021090900,2554,38588,47873,0.767932853100171,0.55390018896308,1.83714426155077,1.93033226880135,2.1,1,"G","ILB","won"
"181",2021090900,2554,46081,37082,0.693307597252794,0.379874668721656,1.45476015714799,2.00448364313846,0,1,"T","NT","won"
"182",2021090900,2554,47788,43293,0.667340611699394,0.547028160734208,1.94265210243461,2.33134522548806,1.7,1,"RB","ILB","beaten"
"183",2021090900,2632,35441,42654,0.0930480877223081,0.148278752135958,0.355919402162631,1.77281849660627,0,1,"T","DE","won"
"184",2021090900,2632,35454,37082,0.259831532669916,0.173748065989674,0.573272980752763,1.80399963762172,0,1,"T","DE","won"
"185",2021090900,2632,46081,47873,0.00784399760526192,0.14530126513438,0.203248626989492,1.34482400551374,0,1,"G","NT","won"
"186",2021090900,2632,47788,43293,0.0218633592670083,0.301870781920304,0.312623895129759,0.963195358004254,0,1,"RB","ILB","won"
"187",2021090900,2656,34777,47873,0.344830340073023,0.0941910701465728,0.468701205097951,1.31510200311102,0,1,"G","NT","won"
"188",2021090900,2656,35454,37082,0.261777056346676,0.0683035993948997,0.346677570343816,1.24298740841291,0,1,"T","DE","won"
"189",2021090900,2656,42560,52554,0.318039619909788,0.0789129646260501,0.43166004348278,1.43981947847749,0,1,"C","DT","won"
"190",2021090900,2656,43757,42654,0.611429409706234,0.24744393949779,0.98410578621114,1.5061042806758,0,1,"T","SS","won"
"191",2021090900,2678,34777,46119,0.375781087570467,0.371441426755111,0.966967139143228,1.59159966818275,0,1,"G","NT","won"
"192",2021090900,2678,35454,42654,0.182792858937644,0.146403220927616,0.422424686872129,1.6367934149001,0,1,"T","DE","won"
"193",2021090900,2678,42560,47873,0.526614853172018,0.661597289984498,1.88367457972007,2.05118694875526,2.9,1,"G","DT","won"
"194",2021090900,2678,47788,43293,0.322169220325242,0.395549535467405,1.1523587762609,2.09882576389493,0,1,"RB","ILB","won"
"195",2021090900,2678,53461,37082,0.126761042483745,1.25610334669871,2.04915885785918,1.5304455803162,1.9,1,"T","OLB","won"
"196",2021090900,2735,34777,42654,-0.028149430810504,0.0942700231774892,0.124937064918776,1.62391490496456,0,1,"T","NT","won"
"197",2021090900,2735,35454,46119,0.134217200711909,0.0520067246220243,0.22679727255482,1.78015578784796,0,1,"G","DE","won"
"198",2021090900,2735,38588,37082,0.247375916306311,0.140861322314991,0.419932143948864,1.22500786452002,0,1,"T","ILB","won"
"199",2021090900,2735,42560,52554,0.0464994168823848,0.114408673514428,0.27776762622509,2.02142199746369,0,1,"C","DT","won"
"200",2021090900,2780,34777,46119,-0.539248371978975,0.212698482072373,-0.253250263002965,1.34461753647446,1.9,1,"G","NT","won"
"201",2021090900,2780,40074,42654,-0.629089819988954,0.293435972645021,0.326982855420473,3.25819860050362,1.1,1,"T","DE","won"
"202",2021090900,2780,41915,42347,0.356863493843372,0.643421580981667,2.07764247035669,2.67441911707085,1.9,1,"WR","OLB","won"
"203",2021090900,2780,42560,47873,-0.522085819953882,0.33895618718076,-0.138403137427236,1.13195361830653,2.8,1,"G","DT","won"
"204",2021090900,2871,41363,40151,0.302774366306159,0.256496207734056,0.631652385610352,1.28219447066908,2.4,1,"C","DE","won"
"205",2021090900,2871,44892,52421,0.368076183643742,0.114746966601066,0.490799284102233,1.06951062928883,0,1,"T","DE","won"
"206",2021090900,2871,46185,42377,0.574823757904,0.241980578246701,0.884208617270405,1.27855244254762,0,1,"T","DE","won"
"207",2021090900,2871,53504,42404,0.214079008938821,0.123379397996924,0.521864205838505,2.49462391531005,0,1,"G","DT","won"
"208",2021090900,2893,41363,42404,0.577635572543432,0.202638672324378,0.843973037418612,1.31434667341698,0,1,"G","DE","won"
"209",2021090900,2893,53441,52421,0.368374405712944,0.124381525803031,0.51502458662303,1.17903506942276,0,1,"T","OLB","won"
"210",2021090900,2893,53504,40151,0.25752862724767,0.0510789495651756,0.31203109845185,1.06702411988007,0,1,"C","DT","won"
"211",2021090900,2915,41263,52421,0.477191301448953,0.905883340804155,1.6154943084312,1.25656688417713,2,1,"T","DE","hurry"
"212",2021090900,2915,42403,42377,0.259785291233274,0.556814045371755,0.806207396099418,0.981336784529791,0,1,"T","DE","hurry"
"213",2021090900,2915,46185,40151,0.155136862648927,0.0855593370793049,0.324447186196556,1.97886436860415,1.7,1,"C","DE","won"
"214",2021090900,2915,53441,42404,-0.127145903988124,0.145833044274474,0.138853672231475,1.82400070946169,0,1,"G","OLB","won"
"215",2021090900,3014,35441,47873,0.172621341756026,0.861520182285578,1.74695804620576,1.82739387517665,2.8,1,"G","DE","hurry"
"216",2021090900,3014,40074,37082,-0.148893239393812,0.339008843322969,0.227675558011397,1.11079343451362,0,1,"T","DE","won"
"217",2021090900,3014,41915,42654,0.120360205960229,0.463121194756181,0.898586350404098,1.68039414575612,0,1,"T","OLB","won"
